TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20240901,108,2.0,1745,25,4.3,1546,27,7.5,1444,27.1,31.6,1458,24.6,557,19.5,33.0,20.0,64.9,41.0,1525,22.8,6.4,4.4,-9.0,997.1,1006.8,1007.5,746,1005.4,1825,4.5,6.9,13.0,-9.0,20.05,3.38,1200,-9.0,2.7,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.9,26.7,26.2,21.2,18.4
20240902,108,2.6,2264,7,4.5,2256,7,8.6,2255,24.5,26.9,1701,22.2,709,19.4,24.3,20.0,73.6,65.0,6,22.6,3.7,2.6,-9.0,999.3,1009.0,1011.6,2341,1006.5,409,8.0,0.1,13.0,-9.0,5.82,0.93,1400,2.7,0.0,5.42,2.0,437,1.0,522,-9.0,-9,-9.0,-9,-9.0,-9,27.9,26.7,26.2,21.2,18.4
20240903,108,2.9,2469,5,4.4,910,2,8.5,730,27.0,32.0,1453,23.2,625,16.8,30.0,20.2,54.5,44.0,1431,19.3,7.1,5.0,-9.0,1001.6,1011.2,1013.6,938,1009.1,1841,2.6,7.4,12.9,-9.0,20.85,3.22,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.3,26.6,26.1,21.3,18.5
20240904,108,2.2,1862,18,3.4,1229,14,6.1,1446,27.9,33.3,1559,23.2,557,19.5,32.4,19.5,61.4,42.0,1350,22.8,7.3,5.1,-9.0,999.2,1008.8,1011.0,623,1006.2,1636,3.0,10.6,12.9,-9.0,22.99,3.19,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.3,26.5,26.1,21.3,18.5
20240905,108,2.4,2035,20,5.5,1115,20,9.9,1113,26.3,28.8,1030,25.6,1903,22.2,27.5,21.6,79.1,63.0,1031,26.9,2.3,1.6,-9.0,997.2,1006.9,1007.9,1,1005.5,1611,8.8,0.9,12.8,-9.0,6.91,1.36,1000,6.9,7.3,4.42,4.7,1346,2.6,1437,-9.0,-9,-9.0,-9,-9.0,-9,27.5,26.5,26.1,21.3,18.5
20240906,108,2.6,2288,5,4.8,1328,5,7.6,1242,24.0,25.7,1,23.3,1211,20.1,24.8,22.1,79.3,69.0,1702,23.6,2.4,1.7,-9.0,1001.3,1011.0,1012.8,2145,1007.9,1,10.0,0.0,12.8,-9.0,4.41,0.69,1400,0.7,0.3,9.75,0.3,230,0.3,320,-9.0,-9,-9.0,-9,-9.0,-9,27.3,26.4,26.1,21.3,18.6
20240907,108,1.9,1618,18,3.2,1503,18,6.2,1455,26.5,31.3,1432,22.8,621,20.1,27.1,21.0,68.9,50.0,1435,23.5,5.7,4.0,-9.0,1003.1,1012.8,1013.8,2316,1011.4,1549,4.0,7.6,12.8,-9.0,18.81,2.94,1200,0.0,-9.0,0.42,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.0,26.3,26.0,21.4,18.6
20240908,108,1.6,1386,32,3.8,2015,29,6.5,2020,27.2,32.8,1528,22.6,635,20.8,29.7,19.1,69.6,47.0,1531,24.6,6.2,4.4,-9.0,1003.2,1012.9,1014.7,905,1011.2,1556,2.0,9.1,12.7,-9.0,20.01,2.97,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.0,26.2,26.0,21.4,18.6
20240909,108,1.9,1613,32,3.6,1925,29,5.5,1533,28.5,34.1,1445,24.1,420,22.0,30.4,20.4,69.0,50.0,1418,26.5,5.2,3.7,-9.0,1002.6,1012.3,1013.6,751,1010.8,1624,3.6,6.0,12.7,-9.0,16.38,2.97,1300,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.1,26.2,26.0,21.4,18.7
20240910,108,1.8,1563,27,3.5,1441,29,6.3,1606,29.4,33.9,1535,25.6,600,22.5,31.9,22.3,67.3,51.0,1652,27.3,5.8,4.1,-9.0,1003.1,1012.7,1014.1,2310,1011.1,1621,1.3,9.0,12.6,-9.0,17.2,2.45,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.3,26.2,25.9,21.5,18.7
20240911,108,1.8,1598,25,4.2,1619,27,7.4,1642,29.0,34.6,1240,25.4,618,23.1,29.2,21.3,71.5,50.0,1405,28.3,3.9,2.7,-9.0,1005.3,1014.9,1016.1,2157,1013.1,1444,5.5,5.2,12.6,-9.0,12.49,2.45,1200,0.4,26.6,2.25,0.4,2227,0.2,2307,-9.0,-9,-9.0,-9,-9.0,-9,27.4,26.2,25.9,21.5,18.7
20240912,108,2.1,1788,5,3.3,1147,5,5.1,1054,25.4,27.1,1,24.8,2121,23.9,25.8,24.4,91.5,85.0,1,29.6,1.4,1.0,-9.0,1004.5,1014.3,1015.7,1,1012.8,2359,9.8,0.0,12.6,-9.0,3.78,0.63,1100,32.7,7.1,18.83,7.8,501,2.6,644,-9.0,-9,-9.0,-9,-9.0,-9,27.5,26.2,25.9,21.5,18.8
20240913,108,2.2,1938,18,4.3,1415,18,9.6,1853,25.9,28.0,1243,24.2,413,24.4,26.1,24.0,91.4,80.0,1244,30.5,1.8,1.2,-9.0,998.6,1008.3,1012.8,1,1005.8,1845,10.0,0.0,12.5,-9.0,4.86,0.84,1200,7.6,7.0,18.67,2.6,1500,1.1,2108,-9.0,-9,-9.0,-9,-9.0,-9,27.3,26.2,25.9,21.5,18.8
20240914,108,1.7,1453,27,3.5,1448,32,5.7,1441,28.0,32.2,1630,25.2,657,24.0,28.7,24.0,80.3,59.0,1555,29.9,4.5,3.1,-9.0,995.9,1005.5,1006.8,2347,1003.6,1603,4.8,5.1,12.5,-9.0,14.61,2.64,1400,0.0,-9.0,0.33,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.2,26.1,25.8,21.5,18.8
20240915,108,2.8,2385,5,5.4,1744,5,10.2,2350,27.5,32.4,1520,24.2,2346,22.1,27.2,21.8,73.6,59.0,1525,26.8,6.6,4.6,-9.0,999.8,1009.4,1013.3,2351,1006.5,37,3.1,8.2,12.4,-9.0,18.89,3.04,1200,-9.0,9.5,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.4,26.1,25.8,21.6,18.9
20240916,108,2.8,2396,5,4.9,717,5,9.3,425,26.8,32.2,1453,21.3,738,21.6,26.7,20.5,74.0,58.0,1501,25.9,4.8,3.4,-9.0,1005.1,1014.9,1015.9,951,1013.3,1,5.6,6.2,12.4,-9.0,17.09,2.88,1100,9.5,-9.0,3.0,8.0,531,3.6,544,-9.0,-9,-9.0,-9,-9.0,-9,27.5,26.2,25.9,21.6,18.9
20240917,108,1.7,1500,32,4.5,1711,34,8.0,1703,28.6,33.2,1507,25.8,556,24.0,28.6,24.0,77.0,59.0,1406,29.9,4.5,3.1,-9.0,1004.7,1014.3,1015.8,745,1012.6,1611,7.4,3.5,12.4,-9.0,14.62,2.96,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.5,26.2,25.9,21.6,18.9
20240918,108,1.6,1390,29,3.6,1427,34,6.5,1441,29.4,33.6,1445,26.5,434,24.7,29.2,24.5,76.8,61.0,1300,31.1,5.3,3.7,-9.0,1003.3,1012.9,1013.9,846,1011.0,1553,7.0,6.5,12.3,-9.0,17.53,2.57,1300,0.7,0.7,0.5,0.7,2225,0.6,2243,-9.0,-9,-9.0,-9,-9.0,-9,27.7,26.2,25.8,21.6,19.0
20240919,108,1.7,1438,5,2.7,835,25,4.8,1234,29.1,32.6,1515,25.6,632,24.5,29.1,25.0,77.4,63.0,1518,30.8,3.4,2.4,-9.0,1003.6,1013.3,1015.0,930,1011.7,1606,8.5,1.4,12.3,-9.0,11.47,2.56,1100,-9.0,7.5,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.0,26.3,25.9,21.6,19.0
20240920,108,2.4,2038,5,7.1,2102,5,12.4,2059,25.0,28.6,1,17.9,2345,23.2,26.3,17.9,89.8,80.0,15,28.7,1.3,0.9,-9.0,999.7,1009.4,1012.7,321,1006.8,1925,10.0,0.1,12.2,-9.0,3.58,0.97,1200,54.5,73.4,15.33,15.8,2215,5.2,2248,-9.0,-9,-9.0,-9,-9.0,-9,28.1,26.3,25.8,21.7,19.0
20240921,108,4.3,3734,5,7.0,254,5,12.2,747,19.3,21.9,1528,17.1,749,16.0,20.1,15.9,82.3,69.0,1741,18.2,2.5,1.8,-9.0,997.4,1007.3,1008.9,2245,1006.2,1520,8.5,0.0,12.2,-9.0,6.31,1.57,1200,27.0,0.6,8.83,10.4,745,4.9,613,-9.0,-9,-9.0,-9,-9.0,-9,27.3,26.5,25.9,21.7,19.1
20240922,108,2.7,2339,34,5.1,1555,2,9.4,1903,21.0,26.7,1520,16.9,523,14.5,21.9,14.7,67.4,50.0,1513,16.6,6.5,4.5,-9.0,1002.9,1012.8,1016.9,2400,1008.6,1,4.5,7.2,12.2,-9.0,19.34,2.95,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.0,26.4,26.3,21.9,19.1
20240923,108,3.1,2661,5,4.8,1243,5,9.7,30,20.8,26.1,1544,16.6,603,12.1,20.3,13.3,58.3,42.0,1527,14.1,6.5,4.5,-9.0,1007.6,1017.5,1019.3,913,1015.5,1529,0.8,11.4,12.1,-9.0,22.31,3.1,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.6,26.1,26.2,22.1,19.1
20240924,108,2.2,1884,5,3.4,147,5,6.1,825,21.0,26.9,1535,15.6,638,12.0,20.1,12.0,57.9,37.0,1548,14.0,6.3,4.4,-9.0,1005.9,1015.8,1018.2,723,1013.7,1547,1.0,11.1,12.1,-9.0,22.03,3.09,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.2,25.8,26.1,22.0,19.2
20240925,108,1.7,1448,5,3.2,608,5,5.8,441,23.3,27.3,1424,18.6,312,16.3,21.8,14.3,65.6,55.0,1432,18.7,3.6,2.5,-9.0,1003.8,1013.6,1015.5,922,1011.9,1538,5.8,6.1,12.0,-9.0,13.51,2.65,1100,0.0,1.2,0.5,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.9,25.5,25.9,22.0,19.2
20240926,108,1.6,1416,29,4.1,1702,29,6.5,1654,23.6,28.0,1505,21.1,645,18.7,23.4,16.8,75.1,57.0,1446,21.6,4.1,2.9,-9.0,1002.5,1012.3,1013.7,805,1010.4,1511,4.8,5.9,12.0,-9.0,14.01,1.97,1400,1.2,-9.0,3.58,1.1,510,0.9,551,-9.0,-9,-9.0,-9,-9.0,-9,24.9,25.3,25.8,22.0,19.2
20240927,108,2.4,2086,5,5.2,1803,2,9.5,1922,22.7,28.0,1534,19.1,643,17.3,22.2,15.8,72.8,49.0,1513,19.8,5.5,3.9,-9.0,1003.6,1013.5,1015.4,2316,1011.6,1517,2.6,7.9,12.0,-9.0,16.45,2.98,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.0,25.1,25.6,21.9,19.2
20240928,108,3.4,2901,7,5.0,1012,5,9.7,840,23.2,27.9,1359,19.2,613,14.6,22.0,15.8,59.3,48.0,1411,16.6,6.0,4.2,-9.0,1007.9,1017.8,1020.0,2331,1015.3,3,3.1,8.2,11.9,-9.0,18.07,2.81,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.9,25.0,25.5,21.9,19.3
20240929,108,2.7,2321,5,4.1,930,5,7.4,805,23.5,29.0,1446,19.1,622,15.5,22.6,15.6,61.5,47.0,1450,17.6,6.0,4.2,-9.0,1009.3,1019.2,1021.4,646,1016.8,1548,1.5,7.3,11.9,-9.0,18.06,2.91,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.8,24.9,25.3,21.9,19.3
20240930,108,2.1,1840,25,4.6,1726,27,7.5,1722,23.0,28.5,1532,18.3,622,15.2,23.7,14.0,63.0,45.0,1300,17.3,4.8,3.4,-9.0,1005.1,1014.9,1018.8,33,1011.7,2400,4.5,8.0,11.8,-9.0,16.77,2.9,1200,-9.0,2.2,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.7,24.8,25.2,21.9,19.3
20241001,108,2.5,2175,32,5.3,1048,29,10.0,1140,18.3,21.7,1,13.3,2400,11.8,18.4,7.6,67.5,39.0,1815,14.6,3.2,2.2,-9.0,1001.5,1011.5,1015.7,2226,1008.7,513,5.9,2.2,11.8,-9.0,7.73,1.25,1300,2.5,0.3,4.5,2.1,515,1.3,550,-9.0,-9,-9.0,-9,-9.0,-9,24.6,24.7,25.2,21.9,19.4
20241002,108,2.5,2192,29,4.7,1001,5,8.3,1427,14.9,19.9,1536,11.6,649,3.6,16.7,5.7,48.8,31.0,1453,8.0,5.8,4.0,-9.0,1008.4,1018.6,1021.7,2352,1015.1,57,2.0,9.5,11.8,-9.0,20.66,3.03,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.7,24.6,25.1,21.9,19.4
20241003,108,1.9,1626,5,4.2,1007,2,7.9,1027,16.4,22.5,1307,10.8,618,8.0,16.7,5.4,59.0,37.0,1529,10.8,4.5,3.1,-9.0,1011.5,1021.7,1022.7,659,1019.9,1621,2.0,7.3,11.7,-9.0,15.9,2.96,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.7,24.3,25.0,21.9,19.4
20241004,108,1.8,1563,32,3.8,1906,34,6.0,2143,17.6,24.2,1454,11.9,642,9.0,22.1,6.2,60.0,35.0,1511,11.5,5.7,4.0,-9.0,1013.4,1023.5,1025.0,927,1021.8,1616,0.0,10.9,11.7,-9.0,20.32,2.9,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.2,24.0,24.9,21.9,19.5
20241005,108,1.6,1381,27,2.8,1607,29,4.9,1751,17.5,24.4,1510,11.6,601,9.2,21.3,5.6,60.4,38.0,1404,11.6,4.6,3.2,-9.0,1012.5,1022.6,1024.5,756,1020.7,1437,3.6,9.7,11.6,-9.0,17.31,2.61,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.0,23.6,24.7,21.9,19.5
20241006,108,1.4,1228,32,3.0,1534,2,4.7,1158,15.4,17.9,1500,12.3,546,10.6,15.7,6.4,73.5,61.0,13,12.9,1.4,1.0,-9.0,1010.0,1020.2,1022.3,35,1018.7,2313,8.9,0.0,11.6,-9.0,3.65,0.57,1300,0.0,0.0,2.67,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.8,23.4,24.6,21.9,19.5
20241007,108,1.3,1157,25,3.3,1221,25,5.1,1206,16.9,20.7,1312,14.0,652,12.0,18.6,9.9,73.9,56.0,1528,14.1,2.4,1.7,-9.0,1007.0,1017.1,1019.0,156,1015.1,1409,6.6,1.8,11.6,-9.0,9.33,1.55,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.3,23.1,24.4,21.9,19.5
20241008,108,1.8,1583,5,3.9,1949,5,6.6,1945,17.7,23.9,1505,12.7,710,12.6,22.0,7.3,73.9,51.0,1503,14.6,3.9,2.8,-9.0,1006.4,1016.5,1017.8,2248,1014.6,1443,1.3,6.8,11.5,-9.0,14.54,2.57,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.2,22.9,24.2,21.9,19.6
20241009,108,2.3,1958,7,3.8,919,5,6.6,945,18.8,24.4,1402,13.9,629,11.5,20.8,9.2,64.1,44.0,1538,13.6,4.7,3.3,-9.0,1005.7,1015.7,1018.0,710,1013.5,1701,4.8,8.1,11.5,-9.0,16.61,2.62,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.2,22.7,24.0,21.9,19.6
20241010,108,1.9,1674,5,3.0,31,7,5.1,907,18.8,24.1,1547,15.3,611,12.1,22.4,11.0,66.3,46.0,1532,14.1,3.9,2.7,-9.0,1004.5,1014.5,1015.6,941,1012.6,1457,4.5,6.3,11.4,-9.0,13.91,2.7,1300,0.0,0.0,0.17,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.3,22.5,23.8,21.9,19.6
20241011,108,1.8,1572,29,3.4,1549,32,6.9,1541,18.6,24.4,1451,13.9,702,12.3,21.7,8.4,68.8,40.0,1634,14.3,4.4,3.1,-9.0,1007.7,1017.7,1020.7,2356,1015.2,1,0.6,9.5,11.4,-9.0,16.05,2.61,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.3,22.4,23.7,21.9,19.6
20241012,108,1.5,1286,29,3.1,1437,20,4.8,1220,18.3,24.7,1535,13.4,657,9.5,21.7,7.0,60.6,26.0,1559,12.0,5.4,3.8,-9.0,1012.3,1022.4,1023.9,834,1020.6,15,0.0,10.4,11.4,-9.0,18.19,2.72,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.3,22.3,23.6,21.9,19.7
20241013,108,2.0,1719,11,3.3,1647,11,6.7,1526,18.3,22.6,1535,12.6,625,11.7,20.1,6.1,67.0,47.0,1550,13.8,3.3,2.3,-9.0,1012.6,1022.7,1024.2,814,1021.2,1607,6.4,4.7,11.3,-9.0,11.43,2.14,1000,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.1,22.2,23.4,21.8,19.7
20241014,108,1.9,1626,7,2.9,617,5,4.9,2143,19.3,21.5,1444,17.6,309,13.6,20.1,14.5,70.3,50.0,1534,15.6,1.9,1.3,-9.0,1008.6,1018.6,1021.8,1,1016.6,2222,9.4,0.0,11.3,-9.0,4.71,0.78,1300,0.0,0.4,1.5,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.0,22.0,23.3,21.8,19.7
20241015,108,1.8,1577,32,3.7,1550,29,6.0,1548,19.2,21.9,1511,17.6,612,16.5,19.3,12.9,85.0,77.0,1517,18.8,1.3,0.9,-9.0,1007.1,1017.1,1019.9,2400,1015.3,413,7.3,0.0,11.3,-9.0,4.59,0.77,1200,0.5,0.1,5.58,0.4,301,0.2,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.0,21.9,23.2,21.8,19.7
20241016,108,1.5,1280,18,2.8,1428,2,4.8,848,18.2,24.2,1449,14.4,628,13.7,20.1,7.9,76.9,49.0,1312,15.7,3.7,2.6,-9.0,1012.0,1022.1,1023.8,923,1019.9,1,2.8,6.8,11.2,-9.0,13.84,2.61,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.0,21.9,23.1,21.7,19.7
20241017,108,1.7,1482,5,2.7,1510,36,5.0,1502,19.0,25.7,1512,13.8,402,13.0,20.8,8.7,70.4,46.0,1408,15.1,4.3,3.0,-9.0,1011.3,1021.4,1024.0,910,1019.0,1755,4.4,7.5,11.2,-9.0,14.7,2.47,1200,-9.0,0.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,20.9,21.7,23.0,21.7,19.8
20241018,108,2.5,2119,7,5.1,1419,5,8.7,1429,17.4,18.8,930,16.2,1955,15.0,17.0,13.5,86.1,74.0,834,17.1,0.8,0.6,-9.0,1003.2,1013.3,1019.6,10,1008.7,1519,9.6,0.0,11.1,-9.0,1.54,0.27,1100,47.1,48.1,11.33,20.9,1432,9.0,1514,-9.0,-9,-9.0,-9,-9.0,-9,20.9,21.7,22.9,21.7,19.8
20241019,108,3.3,2845,5,6.9,2223,2,13.6,2128,16.6,21.1,1151,12.4,2341,11.9,17.2,10.1,75.0,60.0,1646,14.2,3.6,2.5,-9.0,1008.5,1018.6,1028.2,2358,1009.3,27,6.6,2.1,11.1,-9.0,8.19,1.74,1100,1.0,-9.0,2.08,0.9,155,0.3,215,-9.0,-9,-9.0,-9,-9.0,-9,19.8,21.4,22.8,21.6,19.8
20241020,108,3.7,3221,5,5.9,14,5,11.1,105,13.4,17.8,1421,10.5,709,4.6,14.2,7.4,56.0,42.0,1616,8.5,4.9,3.4,-9.0,1019.7,1030.1,1032.7,836,1028.2,1,1.4,10.0,11.1,-9.0,17.47,2.68,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,19.8,21.2,22.6,21.6,19.8
20241021,108,2.3,1999,5,4.8,348,11,8.2,740,14.8,19.3,1513,9.7,233,8.4,14.7,5.9,66.4,52.0,1518,11.2,2.4,1.7,-9.0,1013.5,1023.8,1028.7,59,1021.1,1622,8.6,1.1,11.0,-9.0,8.92,1.52,1100,0.0,1.0,2.33,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,19.2,21.1,22.6,21.6,19.9
20241022,108,2.0,1748,23,4.0,2154,25,9.0,2400,15.5,16.6,2155,14.9,644,13.9,15.6,13.6,90.8,72.0,130,15.9,0.9,0.6,-9.0,1003.9,1014.0,1021.1,1,1009.3,2108,10.0,0.0,11.0,-9.0,1.27,0.26,1100,20.6,21.9,21.5,3.6,1713,1.4,1750,-9.0,-9,-9.0,-9,-9.0,-9,19.0,20.8,22.4,21.5,19.9
20241023,108,3.7,3223,25,8.0,855,25,13.3,935,12.7,15.5,1341,9.4,2356,8.2,14.3,4.3,75.3,61.0,1342,10.9,2.5,1.7,-9.0,1005.6,1015.8,1020.7,2358,1009.5,1,5.9,2.9,10.9,-9.0,9.76,1.8,1200,2.3,-9.0,5.5,2.0,-2331,0.7,-2356,-9.0,-9,-9.0,-9,-9.0,-9,18.8,20.6,22.3,21.5,19.9
20241024,108,1.8,1543,29,5.2,1339,32,8.1,1413,12.5,18.4,1501,7.1,650,7.0,13.0,1.2,71.4,49.0,1423,10.0,3.8,2.7,-9.0,1012.1,1022.4,1024.7,2348,1020.6,8,0.0,9.9,10.9,-9.0,16.03,2.48,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,18.3,20.3,22.1,21.5,19.9
20241025,108,1.7,1478,7,3.2,1110,5,5.1,1154,14.9,21.5,1416,8.7,701,7.4,13.8,3.2,64.1,33.0,1510,10.3,3.9,2.8,-9.0,1014.3,1024.5,1026.5,939,1023.1,1450,4.0,7.9,10.9,-9.0,14.88,2.54,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,17.9,20.1,21.9,21.4,19.9
20241026,108,1.8,1516,7,3.4,1255,11,6.2,1352,17.0,24.0,1552,10.7,644,10.7,15.9,5.3,68.3,45.0,1424,12.9,4.2,2.9,-9.0,1010.0,1020.2,1023.7,33,1017.6,1433,2.8,9.7,10.8,-9.0,16.04,2.48,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,17.7,19.8,21.7,21.4,19.9
20241027,108,1.6,1414,29,2.9,1350,29,4.7,1228,16.0,18.8,1314,14.0,2400,12.3,15.1,8.4,79.4,67.0,1320,14.3,1.5,1.0,-9.0,1003.5,1013.6,1018.4,32,1011.0,1448,8.3,0.2,10.8,-9.0,5.27,0.95,1200,0.0,0.0,0.58,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,17.9,19.6,21.5,21.3,19.9
20241028,108,2.1,1847,5,4.5,1916,7,7.9,2059,15.7,20.4,1504,12.3,416,11.2,15.4,6.9,75.9,60.0,1526,13.3,3.0,2.1,-9.0,1004.8,1014.9,1018.1,2250,1012.3,28,8.3,1.9,10.8,-9.0,8.92,1.74,1200,0.0,0.0,0.13,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,17.9,19.5,21.4,21.3,19.9
20241029,108,2.3,1956,5,4.6,257,5,7.5,252,15.0,18.3,1529,13.4,504,8.3,14.4,8.0,64.6,49.0,1400,10.9,2.0,1.4,-9.0,1008.1,1018.3,1019.6,2219,1017.1,1420,6.0,0.2,10.7,-9.0,6.22,1.07,1300,0.0,0.0,1.0,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,18.0,19.4,21.2,21.3,19.9
20241030,108,1.6,1381,32,3.8,2001,34,6.6,2000,15.7,21.4,1405,11.4,709,10.2,15.5,5.5,71.3,46.0,1438,12.4,3.8,2.7,-9.0,1011.9,1022.1,1023.6,2255,1019.3,1,1.3,9.6,10.7,-9.0,14.75,2.33,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,17.8,19.2,21.1,21.2,19.9
20241031,108,1.4,1219,29,2.5,1939,7,4.7,402,15.9,22.6,1455,11.0,714,9.5,15.0,5.1,67.8,42.0,1357,11.8,3.6,2.5,-9.0,1012.4,1022.6,1025.0,836,1020.7,1528,1.8,9.4,10.7,-9.0,14.38,2.32,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,17.7,19.2,20.9,21.2,19.9
20250501,108,2.2,1889,20,3.8,2112,11,8.0,646,14.7,17.6,744,11.3,2355,7.9,13.3,6.4,69.6,27.0,553,11.3,1.5,1.0,-9.0,996.2,1006.3,1010.1,105,1003.9,1801,7.3,0.0,13.8,-9.0,2.15,0.49,700,21.1,21.1,7.6,9.0,1237,2.5,1246,-9.0,-9,-9.0,-9,-9.0,-9,15.7,14.0,13.1,12.4,13.9
20250502,108,3.1,2661,29,5.7,1308,23,12.1,1545,13.4,18.5,1530,8.2,600,5.1,16.8,3.5,59.3,34.0,1343,8.8,5.6,3.9,-9.0,999.0,1009.2,1010.4,913,1007.3,1,5.6,9.1,13.8,-9.0,24.67,3.36,1200,0.0,7.0,0.75,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,15.1,14.1,13.2,12.5,13.8
