"		108",서울,2018-09-30,10.4,87.4,16.95
"		108",서울,2018-10-01,7.9,66.9,15.1
"		108",서울,2018-10-02,10.8,91.5,18.84
"		108",서울,2018-10-03,10.6,90.6,18.49
"		108",서울,2018-10-04,8.9,76.1,15.88
"		108",서울,2018-10-05,0,0,2.74
"		108",서울,2018-10-06,3,25.9,6.86
"		108",서울,2018-10-07,10.5,90.5,15.65
"		108",서울,2018-10-08,10.5,90.5,15.28
"		108",서울,2018-10-09,2.3,20,8.89
"		108",서울,2018-10-10,6.5,56.5,10.3
"		108",서울,2018-10-11,9.3,81.6,15.42
"		108",서울,2018-10-12,10.1,88.6,17.67
"		108",서울,2018-10-13,10,87.7,16.78
"		108",서울,2018-10-14,9.9,87.6,16.08
"		108",서울,2018-10-15,6.8,60.2,11.26
"		108",서울,2018-10-16,8.2,73.2,13.15
"		108",서울,2018-10-17,10,89.3,16.44
"		108",서울,2018-10-18,8.1,72.3,13.37
"		108",서울,2018-10-19,9.9,89.2,16.23
"		108",서울,2018-10-20,9.7,87.4,15.97
"		108",서울,2018-10-21,9.6,87.3,15.77
"		108",서울,2018-10-22,7.6,69.1,12.13
"		108",서울,2018-10-23,5.3,48.2,7.68
"		108",서울,2018-10-24,9.6,88.1,13.64
"		108",서울,2018-10-25,8.7,79.8,13.56
"		108",서울,2018-10-26,2.4,22.2,3
"		108",서울,2018-10-27,8,74.1,11.6
"		108",서울,2018-10-28,2.8,25.9,6.66
"		108",서울,2018-10-29,6.5,60.7,9.84
"		108",서울,2018-10-30,9.1,85,14.55
"		108",서울,2018-10-31,9.3,86.9,14.51
